2;NQ001679AAF60;21/03/2013;750;04/04/2013;900;18/04/2013;900;09/05/2013;600;
2;NQ001682AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001684AAF60;21/03/2013;0;04/04/2013;150;18/04/2013;150;09/05/2013;150;
2;NQ001685AAF60;21/03/2013;900;04/04/2013;900;18/04/2013;900;09/05/2013;600;
2;NQ001686AAF60;21/03/2013;0;04/04/2013;450;18/04/2013;300;09/05/2013;300;
2;NQ001687AAF60;21/03/2013;0;04/04/2013;300;18/04/2013;300;09/05/2013;150;
2;NQ001688AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001689AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001690AAF60;21/03/2013;0;04/04/2013;300;18/04/2013;300;09/05/2013;150;
2;NQ001691AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001692AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001693AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001694AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001695AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001696AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;;09/05/2013;0;
2;NQ001697AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001698AAF60;21/03/2013;450;04/04/2013;300;18/04/2013;150;09/05/2013;300;
2;NQ001699AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001700AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001701AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001702AAF60;21/03/2013;450;04/04/2013;300;18/04/2013;150;09/05/2013;300;
2;NQ001703AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;150;
2;NQ001705AAF60;21/03/2013;150;04/04/2013;300;18/04/2013;150;09/05/2013;150;
2;NQ001706AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001707AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001709AAF60;21/03/2013;150;04/04/2013;300;18/04/2013;150;09/05/2013;150;
2;NQ001710AAF60;21/03/2013;0;04/04/2013;150;18/04/2013;0;09/05/2013;150;
2;NQ001711AAF60;21/03/2013;0;04/04/2013;300;18/04/2013;150;09/05/2013;150;
2;NQ001712AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;150;
2;NQ001713AAF60;21/03/2013;0;04/04/2013;300;18/04/2013;300;09/05/2013;150;
2;NQ001717AAF60;21/03/2013;0;04/04/2013;300;18/04/2013;0;09/05/2013;300;
2;NQ001776AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001777AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001800AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001801AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001804AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001805AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001806AAF60;21/03/2013;600;04/04/2013;600;18/04/2013;600;09/05/2013;750;
2;NQ001807AAF60;21/03/2013;750;04/04/2013;450;18/04/2013;300;09/05/2013;750;
2;NQ001808AAF60;21/03/2013;0;04/04/2013;300;18/04/2013;300;09/05/2013;750;
2;NQ001809AAF60;21/03/2013;1050;04/04/2013;600;18/04/2013;600;09/05/2013;750;
2;NQ001810AAF60;21/03/2013;900;04/04/2013;600;18/04/2013;600;09/05/2013;750;
2;NQ001811AAF60;21/03/2013;600;04/04/2013;600;18/04/2013;450;09/05/2013;750;
2;NQ001818AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001819AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002665AAF60;21/03/2013;0;04/04/2013;1350;18/04/2013;1350;09/05/2013;0;
2;NQ002666AAF60;21/03/2013;0;04/04/2013;1350;18/04/2013;1350;09/05/2013;0;
2;NQ002568AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002569AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002714AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002716AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002717AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002718AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002719AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002720AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002721AAF60;21/03/2013;0;04/04/2013;150;18/04/2013;150;09/05/2013;150;
2;NQ002722AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002723AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002741AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002742AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002743AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002744AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002745AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002746AAF60;21/03/2013;1650;04/04/2013;2250;18/04/2013;2250;09/05/2013;1500;
2;NQ002747AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002748AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002749AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002750AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002751AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002756AAF60;21/03/2013;1950;04/04/2013;2100;18/04/2013;2100;09/05/2013;1500;
2;NQ002757AAF60;21/03/2013;3000;04/04/2013;3300;18/04/2013;2550;09/05/2013;3000;
2;NQ002758AAF60;21/03/2013;3300;04/04/2013;3300;18/04/2013;2550;09/05/2013;3000;
2;NQ002759AAF60;21/03/2013;3300;04/04/2013;3300;18/04/2013;2550;09/05/2013;3000;
2;NQ002760AAF60;21/03/2013;2850;04/04/2013;3300;18/04/2013;2550;09/05/2013;3000;
2;NQ002764AAF60;21/03/2013;0;04/04/2013;150;18/04/2013;0;09/05/2013;300;
2;NQ002765AAF60;21/03/2013;0;04/04/2013;150;18/04/2013;0;09/05/2013;300;
2;NQ002766AAF60;21/03/2013;0;04/04/2013;150;18/04/2013;150;09/05/2013;300;
2;NQ002767AAF60;21/03/2013;0;04/04/2013;300;18/04/2013;150;09/05/2013;300;
2;NQ002768AAF60;21/03/2013;4050;04/04/2013;4200;18/04/2013;4200;09/05/2013;3150;
2;NQ002769AAF60;21/03/2013;4200;04/04/2013;3750;18/04/2013;3750;09/05/2013;3150;
2;NQ002771AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002772AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002773AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;tem que pedir PA pois ferramental está em sjc
2;NQ002774AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002776AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002795AAF60;21/03/2013;300;04/04/2013;150;18/04/2013;0;09/05/2013;300;
2;NQ002796AAF60;21/03/2013;450;04/04/2013;0;18/04/2013;0;09/05/2013;300;
2;NQ002797AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002798AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002799AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002800AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002801AAF60;21/03/2013;300;04/04/2013;450;18/04/2013;300;09/05/2013;450;
2;NQ002802AAF60;21/03/2013;600;04/04/2013;450;18/04/2013;450;09/05/2013;450;
2;NQ002803AAF60;21/03/2013;300;04/04/2013;450;18/04/2013;450;09/05/2013;450;
2;NQ002804AAF60;21/03/2013;450;04/04/2013;300;18/04/2013;300;09/05/2013;450;
2;NQ002805AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002806AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002808AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002809AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002822AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002823AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002824AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002825AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002826AAF60;21/03/2013;4650;04/04/2013;1350;18/04/2013;1350;09/05/2013;2250;
2;NQ002827AAF60;21/03/2013;5100;04/04/2013;600;18/04/2013;600;09/05/2013;2250;
2;NQ002828AAF60;21/03/2013;5700;04/04/2013;1200;18/04/2013;1200;09/05/2013;2250;
2;NQ002829AAF60;21/03/2013;5700;04/04/2013;600;18/04/2013;450;09/05/2013;2250;
2;NQ002855AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;150;
2;NQ002856AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;ferramental está em sjc, tem que pedir PA
2;NQ002857AAF60;21/03/2013;1050;04/04/2013;1350;18/04/2013;1350;09/05/2013;1050;
2;NQ002858AAF60;21/03/2013;1350;04/04/2013;1350;18/04/2013;1350;09/05/2013;1050;
2;NQ002864AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002865AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002866AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002867AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002868AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002869AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002878AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002879AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002956AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002957AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002958AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002959AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ002960AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003015AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;150;
2;NQ003016AAF60;21/03/2013;0;04/04/2013;150;18/04/2013;150;09/05/2013;150;
2;NQ003047AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003048AAF60;21/03/2013;0;04/04/2013;300;18/04/2013;300;09/05/2013;450;
2;NQ003049AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003050AAF60;21/03/2013;0;04/04/2013;300;18/04/2013;300;09/05/2013;450;
2;NQ003051AAF60;21/03/2013;0;04/04/2013;300;18/04/2013;300;09/05/2013;450;
2;NQ003058AAF60;21/03/2013;300;04/04/2013;0;18/04/2013;600;09/05/2013;0;
2;NQ003059AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;600;09/05/2013;0;
2;NQ003060AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003061AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003062AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003063AAF60;21/03/2013;1050;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003064AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003065AAF60;21/03/2013;1500;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003066AAF60;21/03/2013;0;04/04/2013;150;18/04/2013;150;09/05/2013;150;
2;NQ003067AAF60;21/03/2013;0;04/04/2013;150;18/04/2013;300;09/05/2013;0;
2;NQ003068AAF60;21/03/2013;150;04/04/2013;1050;18/04/2013;1050;09/05/2013;1050;
2;NQ003069AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003074AAF60;21/03/2013;600;04/04/2013;7200;18/04/2013;7200;09/05/2013;6300;
2;NQ003075AAF60;21/03/2013;0;04/04/2013;6900;18/04/2013;6900;09/05/2013;6300;
2;NQ003076AAF60;21/03/2013;1200;04/04/2013;1200;18/04/2013;1200;09/05/2013;900;
2;NQ003077AAF60;21/03/2013;1200;04/04/2013;1200;18/04/2013;1200;09/05/2013;900;
2;NQ003078AAF60;21/03/2013;900;04/04/2013;1200;18/04/2013;1200;09/05/2013;900;
2;NQ003079AAF60;21/03/2013;1050;04/04/2013;750;18/04/2013;750;09/05/2013;900;
2;NQ003080AAF60;21/03/2013;1050;04/04/2013;1200;18/04/2013;1200;09/05/2013;900;
2;NQ003081AAF60;21/03/2013;1050;04/04/2013;300;18/04/2013;150;09/05/2013;900;
2;NQ003082AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003083AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003084AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003085AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003070AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;150;09/05/2013;1050;
2;NQ003071AAF60;21/03/2013;450;04/04/2013;600;18/04/2013;600;09/05/2013;1050;
2;NQ003102AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003103AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003104AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003105AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003106AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003107AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003108AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003109AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003110AAF60;21/03/2013;1800;04/04/2013;2100;18/04/2013;2100;09/05/2013;1500;
2;NQ003111AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003112AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003113AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003114AAF60;21/03/2013;0;04/04/2013;150;18/04/2013;150;09/05/2013;0;
2;NQ003115AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ003116AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
